"JIRA project"	"Team"	"Product Owner"	"Dev Lead/Contact"	"First Release"	"Module"	"BE Framework"	"Tests repository"	"DB Usage"	"Kafka Usage"	"Platform(Eureka/OKAPI)"	"ECS(Central/Member/All)/NonECS/Both"	"Application"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODFEE/issues/MODFEE-54?filter=allopenissues"";""MODFEE"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Vega+Team?src=contextnavpagetreemode"";""Vega"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:eb198214-3032-45c9-9781-9967c26deb3f?ref=confluence"";""Thomas Trutt"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:12031ab4-cff4-4571-b23b-43dcfc15a6ac?ref=confluence"";""Alexander Kurash"")"		"=HYPERLINK(""https://github.com/folio-org/mod-feesfines"";""mod-feesfines"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODFUND"";""MODFIN"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-finance"";""mod-finance"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODFISTO"";""MODFISTO"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-finance-storage/releases"";""mod-finance-storage"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODGOBI"";""MODGOBI"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-gobi/releases"";""mod-gobi"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODINVOICE"";""MODINVOICE"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-invoice/releases"";""mod-invoice"")"	"RMB"			"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODINVOSTO"";""MODINVOSTO"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-invoice-storage/releases"";""mod-invoice-storage"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODINVSTOR"";""MODINVSTOR"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell
Christine Schultz-Richert"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"		"=HYPERLINK(""https://github.com/folio-org/mod-inventory-storage"";""mod-inventory-storage"")"	"RMB"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODKBEKBJ"";""MODKBEKBJ"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"		"=HYPERLINK(""https://github.com/folio-org/mod-kb-ebsco-java/releases"";""mod-kb-ebsco-java"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODLOGIN"";""MODLOGIN"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Core+Platform+team"";""Core Platform"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62e181430b4bf7ad924b3732?ref=confluence"";""Steve Ellis"")"		"=HYPERLINK(""https://github.com/folio-org/mod-login"";""mod-login"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODLOGSAML"";""MODLOGSAML"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Core+Platform+team"";""Core Platform"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5ee89462f7aa140abd82d11d?ref=confluence"";""Julian Ladisch"")"		"=HYPERLINK(""https://github.com/folio-org/mod-login-saml"";""mod-login-saml"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODNOTIFY/issues/MODNOTIFY-69?filter=allopenissues"";""MODNOTIFY"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:92bdafe9-2677-4413-a6f5-a9ef94eea08d?ref=confluence"";""julie.bickle"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-notify"";""mod-notify"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODOAIPMH"";""MODOAIPMH"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/FOLIJET/pages/1379954/Firebird+Team"";""Firebird"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:8629b273-56f1-466d-b7c7-5cbac0c3379b?ref=confluence"";""Magda Zacharska"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63519767d66d8108a1226c09?ref=confluence"";""Viachaslau Khandramai (Deactivated)"")"		"=HYPERLINK(""https://github.com/folio-org/mod-oai-pmh/releases"";""mod-oai-pmh"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODORDERS"";""MODORDERS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-orders/releases"";""mod-orders"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODORDSTOR"";""MODORDSTOR"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-orders-storage/releases"";""mod-orders-storage"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODORG"";""MODORG"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-organizations"";""mod-organizations"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODORGSTOR"";""MODORGSTOR"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-organizations-storage"";""mod-organizations-storage"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODPATBLK/issues/MODPATBLK-7?filter=allopenissues"";""MODPATBLK"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Vega+Team?src=contextnavpagetreemode"";""Vega"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:eb198214-3032-45c9-9781-9967c26deb3f?ref=confluence"";""Thomas Trutt"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:12031ab4-cff4-4571-b23b-43dcfc15a6ac?ref=confluence"";""Alexander Kurash"")"		"=HYPERLINK(""https://github.com/folio-org/mod-patron-blocks/pull/3"";""mod-patron-blocks"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODPATRON"";""MODPATRON"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Vega+Team?src=contextnavpagetreemode"";""Vega"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63ca7ffe176040ff3bd287dd?ref=confluence"";""Anne Ekblad"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:12031ab4-cff4-4571-b23b-43dcfc15a6ac?ref=confluence"";""Alexander Kurash"")"		"=HYPERLINK(""https://github.com/folio-org/mod-patron"";""mod-patron"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODPERMS"";""MODPERMS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Core+Platform+team"";""Core Platform"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5ee89462f7aa140abd82d11d?ref=confluence"";""Julian Ladisch"")"		"=HYPERLINK(""https://github.com/folio-org/mod-permissions"";""mod-permissions"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODPUBSUB"";""MODPUBSUB"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Vega+Team?src=contextnavpagetreemode"";""Vega"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d794c218ce6b60c3810eb8a?ref=confluence"";""Stephanie Buck (Lead)"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:12031ab4-cff4-4571-b23b-43dcfc15a6ac?ref=confluence"";""Alexander Kurash"")"		"=HYPERLINK(""https://github.com/folio-org/mod-pubsub"";""mod-pubsub"")"	"RMB"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODRTAC"";""MODRTAC"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/FOLIJET/pages/59048144/Dreamliner"";""Dreamliner"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/61c21f8ae67ea2006b14a6c4?ref=confluence"";""Radhakrishnan Gopalakrishnan"")"		"=HYPERLINK(""https://github.com/folio-org/mod-rtac"";""mod-rtac"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODSENDER/issues/MODSENDER-14?filter=allopenissues"";""MODSENDER"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:92bdafe9-2677-4413-a6f5-a9ef94eea08d?ref=confluence"";""julie.bickle"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-sender"";""mod-sender"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODSOURCE"";""MODSOURCE"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Folijet+Team?src=contextnavpagetreemode"";""Folijet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5af5ecdd29e02a573e5f1c10?ref=confluence"";""Ryan Taylor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:06f9b6fb-9a52-481a-ad72-6e13fc570a8a?ref=confluence"";""Kateryna Senchenko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-source-record-storage"";""mod-source-record-storage"")"	"RMB"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODSOURMAN"";""MODSOURMAN"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Folijet+Team?src=contextnavpagetreemode"";""Folijet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5af5ecdd29e02a573e5f1c10?ref=confluence"";""Ryan Taylor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:06f9b6fb-9a52-481a-ad72-6e13fc570a8a?ref=confluence"";""Kateryna Senchenko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-source-record-manager"";""mod-source-record-manager"")"	"RMB"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODTEMPENG/issues/MODTEMPENG-43?filter=allopenissues"";""MODTEMPENG"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:92bdafe9-2677-4413-a6f5-a9ef94eea08d?ref=confluence"";""julie.bickle"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-template-engine"";""mod-template-engine"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODUIMP"";""MODUIMP"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Core+Platform+team"";""Core Platform"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5ee89462f7aa140abd82d11d?ref=confluence"";""Julian Ladisch"")"		"=HYPERLINK(""https://github.com/folio-org/mod-user-import"";""mod-user-import"")"	"RMB"
"=HYPERLINK(""https://issues.folio.org/plugins/servlet/project-config/MODUSERBL/summary"";""MODUSERBL"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5f0e042307efc40028144d47?ref=confluence"";""Amelia Sutton"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-users-bl"";""mod-users-bl"")"	"RMB"
"=HYPERLINK(""https://issues.folio.org/plugins/servlet/project-config/MODUSERS/summary"";""MODUSERS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5f0e042307efc40028144d47?ref=confluence"";""Amelia Sutton"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-users"";""mod-users"")"	"RMB"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/issues/?jql=project%20%3D%20ZF"";""ZF"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/pages/viewpage.action?pageId=1398566"";""Thor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f80403de-e149-421e-8750-af45c853402f?ref=confluence"";""Charlotte Whitt"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5bffed52a1b46046f530c8f7?ref=confluence"";""Mike Taylor"")"		"=HYPERLINK(""https://github.com/folio-org/Net-Z3950-FOLIO/"";""Net-Z3950-FOLIO"")"	"Perl"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODGQL"";""MODGQL"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/pages/viewpage.action?pageId=1398566"";""Thor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f80403de-e149-421e-8750-af45c853402f?ref=confluence"";""Charlotte Whitt"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5bffed52a1b46046f530c8f7?ref=confluence"";""Mike Taylor"")"		"=HYPERLINK(""https://github.com/folio-org/mod-graphql"";""mod-graphql"")"	"Node"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/UILISTS/issues/?filter=allopenissues"";""UILISTS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Corsair+Team"";""Corsair"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5fd3d8ac692b7901101561d2?ref=confluence"";""Kathleen Moore"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:a7f14445-81bd-4958-98cd-baff1eeb28af?ref=confluence"";""Matt Weaver"")"	"Poppy (R2 2023)"	"ui-lists"	"N/A (UI - React)"		"N"	"N"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/EDGAPIUTL"";""EDGAPIUTL"")"	"Spring Force"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63519767d66d8108a1226c09?ref=confluence"";""Viachaslau Khandramai (Deactivated)"")"		"=HYPERLINK(""https://github.com/folio-org/edge-api-utils"";""edge-api-utils"")"	"N/A"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/EDGCMNSPR"";""EDGCMNSPR"")"	"Spring Force"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63519767d66d8108a1226c09?ref=confluence"";""Viachaslau Khandramai (Deactivated)"")"		"=HYPERLINK(""https://github.com/folio-org/edge-common-spring"";""edge-common-spring"")"	"N/A"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/ERM"";""ERM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/ERM"";""Bienenvolk"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f42d9c43-226d-4aa3-bb31-9b2dd07920aa?ref=confluence"";""Owen Stephens"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d6e8ce134b3d20d9777f8f9?ref=confluence"";""Ethan Freestone"")"		"=HYPERLINK(""https://github.com/folio-org/stripes-erm-components"";""stripes-erm-components"")"	"N/A"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/ERM"";""ERM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/ERM"";""Bienenvolk"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f42d9c43-226d-4aa3-bb31-9b2dd07920aa?ref=confluence"";""Owen Stephens"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d6e8ce134b3d20d9777f8f9?ref=confluence"";""Ethan Freestone"")"		"=HYPERLINK(""https://github.com/folio-org/ui-agreements"";""ui-agreements"")"	"N/A"	"=HYPERLINK(""http://github.com/folio-org/stripes-erm-testing"";""Cypress tests: http://github.com/folio-org/stripes-erm-testing"")"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/ERM"";""ERM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/ERM"";""Bienenvolk"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f42d9c43-226d-4aa3-bb31-9b2dd07920aa?ref=confluence"";""Owen Stephens"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d6e8ce134b3d20d9777f8f9?ref=confluence"";""Ethan Freestone"")"		"=HYPERLINK(""https://github.com/folio-org/ui-erm-comparisons"";""ui-erm-comparisons"")"	"N/A"	"=HYPERLINK(""http://github.com/folio-org/stripes-erm-testing"";""Cypress tests: http://github.com/folio-org/stripes-erm-testing"")"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/ERM"";""ERM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/ERM"";""Bienenvolk"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f42d9c43-226d-4aa3-bb31-9b2dd07920aa?ref=confluence"";""Owen Stephens"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d6e8ce134b3d20d9777f8f9?ref=confluence"";""Ethan Freestone"")"		"=HYPERLINK(""https://github.com/folio-org/ui-licenses"";""ui-licenses"")"	"N/A"	"=HYPERLINK(""http://github.com/folio-org/stripes-erm-testing"";""Cypress tests: http://github.com/folio-org/stripes-erm-testing"")"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/ERM"";""ERM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/ERM"";""Bienenvolk"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f42d9c43-226d-4aa3-bb31-9b2dd07920aa?ref=confluence"";""Owen Stephens"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d6e8ce134b3d20d9777f8f9?ref=confluence"";""Ethan Freestone"")"		"=HYPERLINK(""https://github.com/folio-org/ui-local-kb-admin"";""ui-local-kb-admin"")"	"N/A"	"=HYPERLINK(""http://github.com/folio-org/stripes-erm-testing"";""Cypress tests: http://github.com/folio-org/stripes-erm-testing"")"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/ERM"";""ERM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/ERM"";""Bienenvolk"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f42d9c43-226d-4aa3-bb31-9b2dd07920aa?ref=confluence"";""Owen Stephens"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d6e8ce134b3d20d9777f8f9?ref=confluence"";""Ethan Freestone"")"		"=HYPERLINK(""https://github.com/folio-org/ui-plugin-find-agreement"";""ui-plugin-find-agreement"")"	"N/A"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/ERM"";""ERM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/ERM"";""Bienenvolk"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f42d9c43-226d-4aa3-bb31-9b2dd07920aa?ref=confluence"";""Owen Stephens"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d6e8ce134b3d20d9777f8f9?ref=confluence"";""Ethan Freestone"")"		"=HYPERLINK(""https://github.com/folio-org/ui-plugin-find-eresource"";""ui-plugin-find-eresource"")"	"N/A"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/ERM"";""ERM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/ERM"";""Bienenvolk"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f42d9c43-226d-4aa3-bb31-9b2dd07920aa?ref=confluence"";""Owen Stephens"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d6e8ce134b3d20d9777f8f9?ref=confluence"";""Ethan Freestone"")"		"=HYPERLINK(""https://github.com/folio-org/ui-plugin-find-license"";""ui-plugin-find-license"")"	"N/A"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/FOLS3CL"";""FOLS3CL"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/FOLIJET/pages/1379954/Firebird+Team"";""Firebird"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:8629b273-56f1-466d-b7c7-5cbac0c3379b?ref=confluence"";""Magda Zacharska"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63519767d66d8108a1226c09?ref=confluence"";""Viachaslau Khandramai (Deactivated)"")"	"Orchid (R1 2023)"	"folio-s3-client"	"N/A"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/FOLSPRINGB"";""FOLSPRINGB"")"	"Spring Force"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2002428d-c11e-48c4-98e0-a5b1104bd0b6?ref=confluence"";""Dima Tkachenko"")"		"mod-spring-template"	"N/A"
